Sim, Time step, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, 
21, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
21, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
21, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
21, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
21, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
21, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
21, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
21, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


22, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
22, 2, green, 1, 2, 0, Lane, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
22, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -2, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
22, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -4, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
22, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -6, Go, white, 2, 6, 0, Go, ,,,,, , 
22, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -8, Go, white, 2, 7, 0, Go, ,,,,, , 
22, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -10, Go, white, 2, 8, 0, Go, ,,,,, , 
22, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -12, Exited, white, 2, 9, 0, Exited, ,,,,, , 
22, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
22, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


23, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
23, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Lane, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
23, 3, green, 1, 3, 0, Lane, red, 1, 2, -2, Go, white, 1, 4, 0, Go, white, 2, 4, -2, Go, white, 1, 8, -4, Go, , 
23, 4, green, 2, 3, -2, Go, red, 1, 3, -2, Go, white, 1, 5, 0, Go, white, 2, 5, -2, Go, white, 1, 9, -6, Exited, , 
23, 5, green, 2, 4, -2, Go, red, 1, 4, -2, Go, white, 1, 6, 0, Go, white, 2, 6, -2, Go, ,,,,, , 
23, 6, green, 2, 5, -2, Go, red, 1, 5, -2, Go, white, 1, 7, 0, Go, white, 2, 7, -2, Go, ,,,,, , 
23, 7, green, 2, 6, -2, Go, red, 1, 6, -2, Go, white, 1, 8, 0, Go, white, 2, 8, -2, Go, ,,,,, , 
23, 8, green, 2, 7, -2, Go, red, 1, 7, -2, Go, white, 1, 9, 0, Exited, white, 2, 9, -2, Exited, ,,,,, , 
23, 9, green, 2, 8, -4, Go, red, 1, 8, -4, Go, ,,,,, ,,,,, ,,,,, , 
23, 10, green, 2, 9, -6, Exited, red, 1, 9, -6, Exited, ,,,,, ,,,,, ,,,,, , 


24, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
24, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
24, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
24, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
24, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
24, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
24, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
24, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
24, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
24, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


25, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
25, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
25, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
25, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
25, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
25, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
25, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
25, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
25, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
25, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


26, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
26, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
26, 3, green, 1, 3, 0, Lane, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
26, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -2, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
26, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -4, Go, white, 2, 6, 0, Go, ,,,,, , 
26, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -6, Go, white, 2, 7, 0, Go, ,,,,, , 
26, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -8, Go, white, 2, 8, 0, Go, ,,,,, , 
26, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -10, Exited, white, 2, 9, 0, Exited, ,,,,, , 
26, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
26, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


27, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
27, 2, green, 1, 2, 0, Lane, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
27, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -2, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
27, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -4, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
27, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -6, Go, white, 2, 6, 0, Go, ,,,,, , 
27, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -8, Go, white, 2, 7, 0, Go, ,,,,, , 
27, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -10, Go, white, 2, 8, 0, Go, ,,,,, , 
27, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -12, Exited, white, 2, 9, 0, Exited, ,,,,, , 
27, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
27, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


28, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
28, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
28, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
28, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
28, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
28, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
28, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
28, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
28, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
28, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


29, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
29, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
29, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
29, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
29, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
29, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
29, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
29, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
29, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
29, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


30, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
30, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Lane, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
30, 3, green, 1, 3, 0, Lane, red, 1, 2, -2, Go, white, 1, 4, 0, Go, white, 2, 4, -2, Go, white, 1, 8, -4, Go, , 
30, 4, green, 2, 3, -2, Go, red, 1, 3, -2, Go, white, 1, 5, 0, Go, white, 2, 5, -2, Go, white, 1, 9, -6, Exited, , 
30, 5, green, 2, 4, -2, Go, red, 1, 4, -2, Go, white, 1, 6, 0, Go, white, 2, 6, -2, Go, ,,,,, , 
30, 6, green, 2, 5, -2, Go, red, 1, 5, -2, Go, white, 1, 7, 0, Go, white, 2, 7, -2, Go, ,,,,, , 
30, 7, green, 2, 6, -2, Go, red, 1, 6, -2, Go, white, 1, 8, 0, Go, white, 2, 8, -2, Go, ,,,,, , 
30, 8, green, 2, 7, -2, Go, red, 1, 7, -2, Go, white, 1, 9, 0, Exited, white, 2, 9, -2, Exited, ,,,,, , 
30, 9, green, 2, 8, -4, Go, red, 1, 8, -4, Go, ,,,,, ,,,,, ,,,,, , 
30, 10, green, 2, 9, -6, Exited, red, 1, 9, -6, Exited, ,,,,, ,,,,, ,,,,, , 


31, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
31, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
31, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
31, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
31, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
31, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
31, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
31, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
31, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
31, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


32, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
32, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
32, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
32, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
32, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
32, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
32, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
32, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
32, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
32, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


33, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
33, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
33, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
33, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
33, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
33, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
33, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
33, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
33, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
33, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


34, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
34, 2, green, 1, 2, 0, Lane, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
34, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -2, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
34, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -4, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
34, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -6, Go, white, 2, 6, 0, Go, ,,,,, , 
34, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -8, Go, white, 2, 7, 0, Go, ,,,,, , 
34, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -10, Go, white, 2, 8, 0, Go, ,,,,, , 
34, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -12, Exited, white, 2, 9, 0, Exited, ,,,,, , 
34, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
34, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


35, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
35, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
35, 3, green, 1, 3, 0, Lane, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
35, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -2, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
35, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -4, Go, white, 2, 6, 0, Go, ,,,,, , 
35, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -6, Go, white, 2, 7, 0, Go, ,,,,, , 
35, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -8, Go, white, 2, 8, 0, Go, ,,,,, , 
35, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -10, Exited, white, 2, 9, 0, Exited, ,,,,, , 
35, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
35, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


36, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
36, 2, green, 1, 2, 0, Lane, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
36, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -2, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
36, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -4, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
36, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -6, Go, white, 2, 6, 0, Go, ,,,,, , 
36, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -8, Go, white, 2, 7, 0, Go, ,,,,, , 
36, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -10, Go, white, 2, 8, 0, Go, ,,,,, , 
36, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -12, Exited, white, 2, 9, 0, Exited, ,,,,, , 
36, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
36, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


37, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
37, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
37, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
37, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
37, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
37, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
37, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
37, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
37, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
37, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


38, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
38, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Lane, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
38, 3, green, 1, 3, 0, Lane, red, 1, 2, -2, Go, white, 1, 4, 0, Go, white, 2, 4, -2, Go, white, 1, 8, -4, Go, , 
38, 4, green, 2, 3, -2, Go, red, 1, 3, -2, Go, white, 1, 5, 0, Go, white, 2, 5, -2, Go, white, 1, 9, -6, Exited, , 
38, 5, green, 2, 4, -2, Go, red, 1, 4, -2, Go, white, 1, 6, 0, Go, white, 2, 6, -2, Go, ,,,,, , 
38, 6, green, 2, 5, -2, Go, red, 1, 5, -2, Go, white, 1, 7, 0, Go, white, 2, 7, -2, Go, ,,,,, , 
38, 7, green, 2, 6, -2, Go, red, 1, 6, -2, Go, white, 1, 8, 0, Go, white, 2, 8, -2, Go, ,,,,, , 
38, 8, green, 2, 7, -2, Go, red, 1, 7, -2, Go, white, 1, 9, 0, Exited, white, 2, 9, -2, Exited, ,,,,, , 
38, 9, green, 2, 8, -4, Go, red, 1, 8, -4, Go, ,,,,, ,,,,, ,,,,, , 
38, 10, green, 2, 9, -6, Exited, red, 1, 9, -6, Exited, ,,,,, ,,,,, ,,,,, , 


39, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
39, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
39, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
39, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
39, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
39, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
39, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
39, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
39, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
39, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


40, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
40, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Lane, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
40, 3, green, 1, 3, 0, Lane, red, 1, 2, -2, Go, white, 1, 4, 0, Go, white, 2, 4, -2, Go, white, 1, 8, -4, Go, , 
40, 4, green, 2, 3, -2, Go, red, 1, 3, -2, Go, white, 1, 5, 0, Go, white, 2, 5, -2, Go, white, 1, 9, -6, Exited, , 
40, 5, green, 2, 4, -2, Go, red, 1, 4, -2, Go, white, 1, 6, 0, Go, white, 2, 6, -2, Go, ,,,,, , 
40, 6, green, 2, 5, -2, Go, red, 1, 5, -2, Go, white, 1, 7, 0, Go, white, 2, 7, -2, Go, ,,,,, , 
40, 7, green, 2, 6, -2, Go, red, 1, 6, -2, Go, white, 1, 8, 0, Go, white, 2, 8, -2, Go, ,,,,, , 
40, 8, green, 2, 7, -2, Go, red, 1, 7, -2, Go, white, 1, 9, 0, Exited, white, 2, 9, -2, Exited, ,,,,, , 
40, 9, green, 2, 8, -4, Go, red, 1, 8, -4, Go, ,,,,, ,,,,, ,,,,, , 
40, 10, green, 2, 9, -6, Exited, red, 1, 9, -6, Exited, ,,,,, ,,,,, ,,,,, , 


